Credit_Score,Pais,Genero,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Churn
675,SPAIN,Male,41.0,5,0.0,1,1.0,1.0,1011687.0,0.0
602,SPAIN,Male,41.0,1,0.0,2,0.0,1.0,1011687.0,0.0
636,SPAIN,Male,41.0,7,0.0,1,0.0,0.0,1011687.0,1.0
558,SPAIN,Male,41.0,5,0.0,2,1.0,0.0,1011687.0,0.0
617,SPAIN,Female,41.0,6,0.0,2,1.0,1.0,1011687.0,0.0
635,SPAIN,Female,41.0,6,0.0,1,1.0,0.0,1011687.0,1.0
696,SPAIN,Female,41.0,8,0.0,2,0.0,1.0,1011687.0,0.0
622,SPAIN,Female,41.0,6,0.0,1,1.0,1.0,1011687.0,0.0
614,SPAIN,Female,41.0,7,0.0,1,1.0,0.0,1011687.0,1.0
586,SPAIN,Female,41.0,3,0.0,1,1.0,1.0,1011687.0,0.0
743,SPAIN,Female,41.0,9,87541.05,1,0.0,0.0,1011687.0,1.0
473,SPAIN,Female,41.0,5,0.0,1,0.0,1.0,1011687.0,1.0
624,SPAIN,Male,41.0,9,0.0,2,0.0,1.0,1011687.0,0.0
616,SPAIN,Female,41.0,7,0.0,2,1.0,1.0,1011687.0,0.0
683,SPAIN,Male,41.0,2,0.0,2,0.0,1.0,1011687.0,0.0
850,SPAIN,Male,41.0,5,0.0,2,0.0,0.0,1011687.0,0.0
619,SPAIN,Female,41.0,9,0.0,1,1.0,1.0,1011687.0,0.0
705,SPAIN,Female,41.0,8,144102.32,1,1.0,1.0,1011687.0,0.0
622,SPAIN,Male,41.0,6,0.0,2,1.0,1.0,1011687.0,0.0
715,SPAIN,Male,41.0,8,164948.55,1,1.0,1.0,1011687.0,0.0
650,SPAIN,Male,41.0,9,0.0,1,0.0,1.0,1011687.0,0.0
521,SPAIN,Male,41.0,4,115251.64,1,0.0,1.0,1011687.0,0.0
714,SPAIN,Female,41.0,6,98862.54,1,1.0,0.0,1011687.0,0.0
744,SPAIN,Female,41.0,8,0.0,2,1.0,0.0,1011687.0,0.0
572,SPAIN,Female,41.0,5,0.0,2,1.0,1.0,1011687.0,0.0
622,SPAIN,Male,41.0,4,0.0,2,1.0,1.0,1011687.0,0.0
850,SPAIN,Female,41.0,9,143904.54,1,0.0,0.0,1011687.0,0.0
668,SPAIN,Female,41.0,1,101060.25,1,0.0,1.0,1011687.0,0.0
704,SPAIN,Male,41.0,4,98899.45,1,0.0,1.0,1011687.0,0.0
714,SPAIN,Male,41.0,4,147911.15,1,0.0,1.0,1011687.0,0.0
644,SPAIN,Female,41.0,6,63492.94,1,0.0,0.0,1011687.0,0.0
531,SPAIN,Male,41.0,2,141751.82,1,1.0,1.0,1011687.0,0.0
731,SPAIN,Male,41.0,3,0.0,2,1.0,1.0,1011687.0,0.0
637,SPAIN,Female,41.0,2,0.0,2,0.0,0.0,1011687.0,1.0
690,SPAIN,Male,41.0,8,139825.56,1,0.0,0.0,1011687.0,0.0
705,SPAIN,Male,41.0,8,155619.36,1,1.0,1.0,1011687.0,0.0
645,SPAIN,Male,41.0,8,116539.3,1,1.0,0.0,1011687.0,0.0
656,SPAIN,Male,41.0,2,0.0,2,1.0,1.0,1011687.0,0.0
714,SPAIN,Female,41.0,2,0.0,2,1.0,0.0,1011687.0,0.0
603,SPAIN,Male,41.0,5,0.0,2,1.0,0.0,1011687.0,1.0
669,SPAIN,Female,41.0,9,111095.01,2,1.0,1.0,1011687.0,0.0
529,SPAIN,Male,41.0,5,104631.67,1,1.0,1.0,1011687.0,0.0
802,SPAIN,Male,41.0,6,132838.07,1,1.0,1.0,1011687.0,0.0
537,SPAIN,Male,41.0,6,101060.03,1,0.0,0.0,1011687.0,0.0
656,SPAIN,Female,41.0,3,0.0,1,1.0,0.0,1011687.0,1.0
650,SPAIN,Male,41.0,1,82231.51,1,0.0,0.0,1011687.0,0.0
683,SPAIN,Male,41.0,1,0.0,2,1.0,1.0,1011687.0,0.0
724,SPAIN,Male,41.0,5,0.0,1,1.0,1.0,1011687.0,0.0
592,SPAIN,Male,41.0,10,0.0,1,1.0,0.0,1011687.0,0.0
531,SPAIN,Female,41.0,5,108914.81,1,0.0,0.0,1011687.0,0.0
579,SPAIN,Female,41.0,7,128718.78,2,1.0,0.0,1011687.0,0.0
651,SPAIN,Male,41.0,8,0.0,2,1.0,0.0,1011687.0,0.0
577,SPAIN,Male,41.0,1,0.0,2,1.0,1.0,1011687.0,0.0
712,SPAIN,Male,41.0,1,0.0,2,0.0,0.0,1011687.0,0.0
587,SPAIN,Female,41.0,0,0.0,2,0.0,0.0,1011687.0,0.0
675,SPAIN,Female,41.0,0,0.0,2,1.0,1.0,1011687.0,0.0
592,SPAIN,Female,41.0,4,0.0,2,0.0,0.0,1011687.0,0.0
629,SPAIN,Female,41.0,4,0.0,1,1.0,0.0,1011687.0,1.0
781,SPAIN,Male,41.0,9,0.0,2,0.0,0.0,1011687.0,0.0
745,SPAIN,Female,41.0,3,0.0,2,1.0,1.0,1011687.0,0.0
709,SPAIN,Male,41.0,7,0.0,2,1.0,1.0,1011687.0,0.0
639,SPAIN,Male,41.0,6,0.0,2,1.0,0.0,1011687.0,0.0
688,SPAIN,Female,41.0,6,0.0,1,1.0,0.0,1011687.0,0.0
584,SPAIN,Male,41.0,2,0.0,2,1.0,0.0,1011687.0,0.0
709,SPAIN,Male,41.0,6,0.0,2,1.0,1.0,1011687.0,0.0
737,SPAIN,Male,41.0,9,0.0,2,1.0,0.0,1011687.0,0.0
628,SPAIN,Female,41.0,5,103430.76,2,1.0,1.0,1011687.0,0.0
802,SPAIN,Male,41.0,4,137811.75,1,1.0,1.0,1011687.0,0.0
568,SPAIN,Male,41.0,4,0.0,2,1.0,0.0,1011687.0,0.0
746,SPAIN,Male,41.0,10,116886.59,1,1.0,1.0,1011687.0,1.0
561,SPAIN,Male,41.0,8,141156.63,1,1.0,0.0,1011687.0,0.0
539,SPAIN,Male,41.0,2,97338.19,1,1.0,0.0,1011687.0,0.0
691,SPAIN,Male,41.0,4,0.0,2,1.0,0.0,1011687.0,0.0
635,SPAIN,Female,41.0,5,0.0,1,1.0,1.0,1011687.0,1.0
634,SPAIN,Female,41.0,8,86915.13,1,0.0,0.0,1011687.0,0.0
722,SPAIN,Male,41.0,3,123760.68,1,1.0,0.0,1011687.0,0.0
541,SPAIN,Male,41.0,7,0.0,2,1.0,0.0,1011687.0,0.0
686,SPAIN,Male,41.0,2,0.0,2,1.0,1.0,1011687.0,0.0
802,SPAIN,Male,41.0,6,0.0,2,1.0,1.0,1011687.0,0.0
642,SPAIN,Male,41.0,4,0.0,1,1.0,1.0,1011687.0,0.0
521,SPAIN,Female,41.0,5,0.0,2,1.0,0.0,1011687.0,0.0
503,SPAIN,Male,41.0,9,0.0,2,1.0,1.0,1011687.0,0.0
632,SPAIN,Male,41.0,9,0.0,1,1.0,0.0,1011687.0,1.0
638,SPAIN,Female,41.0,6,0.0,2,1.0,0.0,1011687.0,0.0
596,SPAIN,Male,41.0,4,0.0,2,1.0,0.0,1011687.0,0.0
679,SPAIN,Male,41.0,3,89763.84,1,0.0,0.0,1011687.0,0.0
623,SPAIN,Male,41.0,8,115451.03,1,1.0,1.0,1011687.0,0.0
659,SPAIN,Female,41.0,9,0.0,2,1.0,0.0,1011687.0,0.0
637,SPAIN,Female,41.0,8,0.0,1,1.0,1.0,1011687.0,1.0
608,SPAIN,Female,41.0,9,0.0,2,0.0,0.0,1011687.0,0.0
724,SPAIN,Female,41.0,4,0.0,1,1.0,1.0,1011687.0,0.0
813,SPAIN,Male,41.0,3,0.0,1,0.0,0.0,1011687.0,1.0
613,SPAIN,Male,41.0,6,0.0,1,0.0,0.0,1011687.0,1.0
736,SPAIN,Male,41.0,3,0.0,2,0.0,0.0,1011687.0,0.0
584,SPAIN,Female,41.0,0,0.0,2,1.0,1.0,1011687.0,0.0
711,SPAIN,Male,41.0,7,0.0,1,1.0,1.0,1011687.0,0.0
696,SPAIN,Female,41.0,6,0.0,2,1.0,0.0,1011687.0,0.0
686,SPAIN,Male,41.0,10,0.0,2,1.0,0.0,1011687.0,0.0
586,SPAIN,Female,41.0,4,0.0,2,0.0,1.0,1011687.0,0.0
517,SPAIN,Male,41.0,8,0.0,2,0.0,1.0,1011687.0,0.0
625,SPAIN,Female,41.0,8,0.0,3,1.0,0.0,1011687.0,1.0
757,SPAIN,Male,41.0,6,0.0,2,1.0,1.0,1011687.0,0.0
677,SPAIN,Female,41.0,8,0.0,2,1.0,0.0,1011687.0,0.0
685,SPAIN,Female,41.0,7,83264.28,1,0.0,0.0,1011687.0,1.0
540,SPAIN,Male,41.0,8,174851.9,1,1.0,0.0,1011687.0,0.0
592,SPAIN,Male,41.0,7,98675.19,1,1.0,0.0,1011687.0,0.0
619,SPAIN,Male,41.0,3,0.0,2,1.0,1.0,1011687.0,0.0
790,SPAIN,Male,41.0,2,0.0,2,0.0,1.0,1011687.0,0.0
674,SPAIN,Male,41.0,9,125920.98,1,0.0,0.0,1011687.0,1.0
748,SPAIN,Female,41.0,3,0.0,2,1.0,1.0,1011687.0,1.0
618,SPAIN,Male,41.0,8,133476.09,2,0.0,1.0,1011687.0,0.0
717,SPAIN,Male,41.0,9,87096.82,1,0.0,0.0,1011687.0,0.0
595,SPAIN,Male,41.0,9,194532.66,2,1.0,1.0,1011687.0,0.0
593,SPAIN,Male,41.0,2,79757.21,1,1.0,0.0,1011687.0,0.0
696,SPAIN,Female,41.0,8,0.0,2,0.0,0.0,1011687.0,0.0
606,SPAIN,Female,41.0,5,0.0,2,1.0,0.0,1011687.0,0.0
689,SPAIN,Female,41.0,5,83310.24,1,1.0,0.0,1011687.0,0.0
598,SPAIN,Female,41.0,8,0.0,1,1.0,0.0,1011687.0,1.0
656,SPAIN,Female,41.0,6,101179.23,1,1.0,1.0,1011687.0,0.0
512,SPAIN,Female,41.0,2,0.0,1,1.0,1.0,1011687.0,0.0
707,SPAIN,Male,41.0,9,0.0,1,1.0,1.0,1011687.0,0.0
605,SPAIN,Female,41.0,8,0.0,2,1.0,1.0,1011687.0,0.0
636,SPAIN,Male,41.0,5,0.0,2,1.0,0.0,1011687.0,0.0
697,SPAIN,Female,41.0,7,0.0,2,0.0,0.0,1011687.0,0.0
682,SPAIN,Female,41.0,1,0.0,1,1.0,0.0,1011687.0,0.0
743,SPAIN,Male,41.0,1,0.0,1,0.0,1.0,1011687.0,0.0
585,SPAIN,Male,41.0,8,0.0,2,1.0,0.0,1011687.0,0.0
657,SPAIN,Female,41.0,0,112119.48,1,1.0,0.0,1011687.0,0.0
710,SPAIN,Male,41.0,1,0.0,2,1.0,1.0,1011687.0,0.0
679,SPAIN,Female,41.0,4,150186.88,2,1.0,0.0,1011687.0,0.0
675,SPAIN,Female,41.0,0,178095.72,1,0.0,1.0,1011687.0,0.0
669,SPAIN,Male,41.0,6,121161.55,1,1.0,0.0,1011687.0,1.0
662,SPAIN,Male,41.0,4,222267.63,1,0.0,1.0,1011687.0,0.0
651,SPAIN,Female,41.0,1,0.0,2,0.0,1.0,1011687.0,0.0
720,SPAIN,Male,41.0,10,119782.72,1,0.0,0.0,1011687.0,0.0
560,SPAIN,Female,41.0,2,0.0,2,1.0,0.0,1011687.0,0.0
693,SPAIN,Female,41.0,6,0.0,2,0.0,0.0,1011687.0,0.0
638,SPAIN,Female,41.0,1,0.0,2,0.0,0.0,1011687.0,0.0
684,SPAIN,Male,41.0,8,106514.82,1,1.0,0.0,1011687.0,0.0
582,SPAIN,Male,41.0,2,0.0,2,1.0,0.0,1011687.0,0.0
724,SPAIN,Male,41.0,5,0.0,2,0.0,1.0,1011687.0,0.0
621,SPAIN,Male,41.0,5,104631.67,2,1.0,1.0,1011687.0,0.0
754,SPAIN,Male,41.0,2,0.0,1,1.0,1.0,1011687.0,0.0
487,SPAIN,Male,41.0,2,0.0,1,1.0,1.0,1011687.0,0.0
774,SPAIN,Male,41.0,2,0.0,2,1.0,1.0,1011687.0,0.0
637,SPAIN,Female,41.0,8,100606.02,1,0.0,1.0,1011687.0,0.0
520,SPAIN,Female,41.0,2,92219.27,1,1.0,0.0,1011687.0,0.0
711,SPAIN,Female,41.0,5,0.0,2,0.0,1.0,1011687.0,0.0
771,SPAIN,Male,41.0,5,0.0,2,0.0,1.0,1011687.0,0.0
651,SPAIN,Female,41.0,1,0.0,1,0.0,1.0,1011687.0,1.0
608,SPAIN,Female,41.0,8,0.0,2,1.0,1.0,1011687.0,0.0
745,SPAIN,Female,41.0,0,0.0,2,0.0,0.0,1011687.0,1.0
569,SPAIN,Female,41.0,6,0.0,1,1.0,1.0,1011687.0,1.0
686,SPAIN,Female,41.0,8,0.0,2,1.0,1.0,1011687.0,0.0
635,SPAIN,Female,41.0,6,0.0,1,0.0,0.0,1011687.0,1.0
503,SPAIN,Male,41.0,10,0.0,2,0.0,0.0,1011687.0,0.0
616,SPAIN,Female,41.0,5,0.0,2,1.0,1.0,1011687.0,0.0
696,SPAIN,Male,41.0,1,143680.47,1,1.0,0.0,1011687.0,1.0
684,SPAIN,Female,41.0,7,0.0,1,0.0,1.0,1011687.0,0.0
521,SPAIN,Female,41.0,9,0.0,2,1.0,0.0,1011687.0,0.0
657,SPAIN,Female,41.0,4,0.0,2,1.0,1.0,1011687.0,0.0
592,SPAIN,Female,41.0,8,120150.43,1,1.0,0.0,1011687.0,0.0
622,SPAIN,Female,41.0,3,116234.61,1,1.0,0.0,1011687.0,0.0
739,SPAIN,Male,41.0,8,0.0,1,0.0,0.0,1011687.0,0.0
648,SPAIN,Male,41.0,7,99513.11,1,0.0,0.0,1011687.0,1.0
651,SPAIN,Male,41.0,10,0.0,2,1.0,0.0,1011687.0,0.0
705,SPAIN,Male,41.0,7,0.0,1,1.0,1.0,1011687.0,0.0
455,SPAIN,Female,41.0,3,116114.93,1,1.0,1.0,1011687.0,0.0
649,SPAIN,Female,41.0,3,0.0,1,1.0,0.0,1011687.0,1.0
778,SPAIN,Male,41.0,1,0.0,1,1.0,0.0,1011687.0,0.0
653,SPAIN,Female,41.0,3,142051.07,1,1.0,0.0,1011687.0,0.0
826,SPAIN,Female,41.0,7,146466.46,2,0.0,0.0,1011687.0,0.0
715,SPAIN,Female,41.0,5,0.0,2,1.0,0.0,1011687.0,0.0
711,SPAIN,Female,41.0,5,0.0,1,1.0,0.0,1011687.0,1.0
679,SPAIN,Female,41.0,4,137761.57,1,1.0,0.0,1011687.0,0.0
765,SPAIN,Female,41.0,1,153614.28,2,1.0,1.0,1011687.0,0.0
802,SPAIN,Male,41.0,1,123971.16,1,1.0,0.0,1011687.0,0.0
850,SPAIN,Female,41.0,7,0.0,2,0.0,1.0,1011687.0,0.0
543,SPAIN,Male,41.0,5,126586.28,2,1.0,1.0,1011687.0,0.0
651,SPAIN,Male,41.0,4,154902.66,1,1.0,0.0,1011687.0,0.0
597,SPAIN,Male,41.0,7,131762.94,1,1.0,1.0,1011687.0,0.0
790,SPAIN,Male,41.0,6,121355.99,1,1.0,0.0,1011687.0,0.0
633,SPAIN,Female,41.0,9,0.0,1,1.0,0.0,1011687.0,1.0
508,SPAIN,Male,41.0,5,82161.7,4,0.0,0.0,1011687.0,1.0
663,SPAIN,Female,41.0,9,123401.43,2,0.0,1.0,1011687.0,0.0
587,SPAIN,Female,41.0,1,83794.26,1,1.0,0.0,1011687.0,0.0
639,SPAIN,Female,41.0,5,0.0,2,1.0,1.0,1011687.0,0.0
734,SPAIN,Female,41.0,9,125537.52,2,1.0,0.0,1011687.0,0.0
747,SPAIN,Male,41.0,5,0.0,1,1.0,0.0,1011687.0,1.0
679,SPAIN,Male,41.0,10,0.0,1,1.0,1.0,1011687.0,0.0
797,SPAIN,Female,41.0,3,0.0,1,1.0,1.0,1011687.0,0.0
627,SPAIN,Female,41.0,9,0.0,1,1.0,1.0,1011687.0,0.0
695,SPAIN,Male,41.0,3,156570.86,1,1.0,0.0,1011687.0,1.0
539,SPAIN,Male,41.0,6,0.0,2,1.0,1.0,1011687.0,0.0
727,SPAIN,Male,41.0,4,0.0,2,0.0,1.0,1011687.0,0.0
604,SPAIN,Male,41.0,6,127523.75,1,1.0,0.0,1011687.0,0.0
641,SPAIN,Female,41.0,0,185734.96,1,0.0,1.0,1011687.0,1.0
765,SPAIN,Male,41.0,5,0.0,1,1.0,1.0,1011687.0,0.0
629,SPAIN,Female,41.0,4,0.0,2,1.0,1.0,1011687.0,0.0
850,SPAIN,Male,41.0,2,0.0,1,1.0,1.0,1011687.0,0.0
722,SPAIN,Male,41.0,1,152677.48,1,1.0,1.0,1011687.0,0.0
681,SPAIN,Male,41.0,8,97910.16,1,1.0,0.0,1011687.0,0.0
727,SPAIN,Male,41.0,10,0.0,2,1.0,0.0,1011687.0,0.0
638,SPAIN,Female,41.0,9,81732.88,1,0.0,1.0,1011687.0,0.0
537,SPAIN,Male,41.0,1,100374.58,1,0.0,1.0,1011687.0,0.0
591,SPAIN,Male,41.0,9,0.0,2,1.0,0.0,1011687.0,0.0
752,SPAIN,Female,41.0,1,0.0,3,1.0,1.0,1011687.0,1.0
621,SPAIN,Female,41.0,3,0.0,1,1.0,0.0,1011687.0,1.0
686,SPAIN,Male,41.0,3,0.0,2,1.0,1.0,1011687.0,0.0
773,SPAIN,Female,41.0,9,102870.93,1,0.0,1.0,1011687.0,1.0
494,SPAIN,Female,41.0,2,69974.66,2,1.0,1.0,1011687.0,0.0
595,SPAIN,Male,41.0,7,0.0,2,1.0,1.0,1011687.0,0.0
604,SPAIN,Female,41.0,8,0.0,2,1.0,1.0,1011687.0,0.0
730,SPAIN,Male,41.0,6,0.0,1,1.0,0.0,1011687.0,1.0
663,SPAIN,Male,41.0,8,0.0,2,1.0,0.0,1011687.0,0.0
773,SPAIN,Female,41.0,4,0.0,1,1.0,0.0,1011687.0,0.0
602,SPAIN,Male,42.0,6,0.0,2,1.0,0.0,1011687.0,0.0
516,SPAIN,Female,42.0,3,0.0,2,1.0,1.0,1011687.0,0.0
663,SPAIN,Female,42.0,2,0.0,1,1.0,0.0,1011687.0,1.0
681,SPAIN,Male,42.0,8,0.0,3,0.0,0.0,1011687.0,1.0
703,SPAIN,Female,42.0,2,0.0,2,1.0,1.0,1011687.0,0.0
602,SPAIN,Male,42.0,3,87624.03,1,1.0,1.0,1011687.0,0.0
628,SPAIN,Male,42.0,7,0.0,2,0.0,1.0,1011687.0,0.0
619,SPAIN,Female,42.0,3,0.0,1,1.0,0.0,1011687.0,1.0
696,SPAIN,Male,42.0,1,0.0,2,1.0,0.0,1011687.0,0.0
812,SPAIN,Female,42.0,8,131394.56,1,1.0,1.0,1011687.0,1.0
549,SPAIN,Male,42.0,2,0.0,2,1.0,0.0,1011687.0,0.0
724,SPAIN,Male,42.0,3,0.0,1,1.0,1.0,1011687.0,0.0
746,SPAIN,Male,42.0,3,0.0,2,1.0,0.0,1011687.0,0.0
652,SPAIN,Male,42.0,2,121542.39,1,1.0,1.0,1011687.0,0.0
586,SPAIN,Female,42.0,9,0.0,1,1.0,0.0,1011687.0,1.0
559,SPAIN,Male,42.0,3,0.0,1,1.0,0.0,1011687.0,1.0
757,SPAIN,Female,42.0,5,0.0,2,0.0,0.0,1011687.0,0.0
683,SPAIN,Female,42.0,7,0.0,2,0.0,0.0,1011687.0,0.0
758,SPAIN,Female,42.0,5,0.0,2,1.0,1.0,1011687.0,0.0
611,SPAIN,Female,42.0,3,0.0,2,0.0,0.0,1011687.0,0.0
850,SPAIN,Male,42.0,5,0.0,2,1.0,1.0,1011687.0,0.0
607,SPAIN,Male,42.0,8,89838.71,1,1.0,1.0,1011687.0,0.0
619,SPAIN,Female,42.0,10,0.0,2,1.0,0.0,1011687.0,0.0
516,SPAIN,Female,42.0,1,0.0,2,0.0,0.0,1011687.0,0.0
734,SPAIN,Female,42.0,6,125437.14,1,0.0,1.0,1011687.0,1.0
706,SPAIN,Male,42.0,3,0.0,2,1.0,0.0,1011687.0,0.0
553,SPAIN,Male,42.0,1,0.0,2,0.0,0.0,1011687.0,0.0
661,SPAIN,Male,42.0,5,0.0,2,0.0,0.0,1011687.0,0.0
577,SPAIN,Female,42.0,4,0.0,2,1.0,0.0,1011687.0,0.0
757,SPAIN,Female,42.0,10,0.0,1,1.0,0.0,1011687.0,1.0
775,SPAIN,Female,42.0,2,0.0,1,0.0,0.0,1011687.0,1.0
628,SPAIN,Female,42.0,7,0.0,1,0.0,0.0,1011687.0,1.0
607,SPAIN,Female,42.0,7,0.0,1,1.0,0.0,1011687.0,1.0
598,SPAIN,Male,42.0,6,99713.87,1,1.0,1.0,1011687.0,0.0
605,SPAIN,Female,42.0,2,0.0,2,1.0,1.0,1011687.0,0.0
773,SPAIN,Male,42.0,8,0.0,2,1.0,1.0,1011687.0,0.0
821,SPAIN,Male,42.0,4,0.0,3,1.0,0.0,1011687.0,0.0
719,SPAIN,Female,42.0,1,0.0,2,0.0,1.0,1011687.0,0.0
521,SPAIN,Female,42.0,2,0.0,2,0.0,1.0,1011687.0,0.0
709,SPAIN,Female,42.0,9,0.0,2,1.0,0.0,1011687.0,0.0
767,SPAIN,Male,42.0,2,0.0,1,1.0,1.0,1011687.0,0.0
507,SPAIN,Male,42.0,6,92783.68,1,1.0,1.0,1011687.0,0.0
611,SPAIN,Male,42.0,1,0.0,2,1.0,0.0,1011687.0,0.0
648,SPAIN,Female,42.0,2,0.0,2,1.0,0.0,1011687.0,0.0
529,SPAIN,Female,42.0,8,77526.66,1,0.0,1.0,1011687.0,0.0
718,SPAIN,Male,42.0,8,0.0,2,1.0,0.0,1011687.0,0.0
718,SPAIN,Male,42.0,1,135851.5,1,1.0,1.0,1011687.0,0.0
681,SPAIN,Female,42.0,0,0.0,2,1.0,1.0,1011687.0,0.0
697,SPAIN,Female,42.0,4,69617.36,1,1.0,0.0,1011687.0,1.0
686,SPAIN,Male,42.0,4,106920.91,2,1.0,0.0,1011687.0,0.0
741,SPAIN,Female,42.0,3,121056.63,1,0.0,1.0,1011687.0,1.0
697,SPAIN,Female,42.0,0,56580.93,1,1.0,1.0,1011687.0,0.0
711,SPAIN,Male,42.0,7,0.0,2,1.0,0.0,1011687.0,0.0
683,SPAIN,Female,42.0,1,0.0,1,1.0,0.0,1011687.0,1.0
679,SPAIN,Male,42.0,7,0.0,2,1.0,0.0,1011687.0,0.0
711,SPAIN,Female,42.0,3,0.0,2,1.0,0.0,1011687.0,1.0
502,SPAIN,Female,42.0,7,0.0,2,1.0,1.0,1011687.0,0.0
644,SPAIN,Female,42.0,0,93577.3,1,1.0,1.0,1011687.0,1.0
501,SPAIN,Male,42.0,5,0.0,2,0.0,0.0,1011687.0,0.0
662,SPAIN,Male,42.0,9,133105.47,1,0.0,1.0,1011687.0,0.0
679,SPAIN,Male,42.0,7,0.0,2,1.0,1.0,1011687.0,0.0
589,SPAIN,Male,42.0,6,0.0,2,1.0,0.0,1011687.0,0.0
549,SPAIN,Male,42.0,1,0.0,2,1.0,1.0,1011687.0,0.0
596,SPAIN,Female,42.0,1,102768.42,1,1.0,0.0,1011687.0,1.0
679,SPAIN,Female,42.0,1,149218.39,1,0.0,1.0,1011687.0,0.0
603,SPAIN,Male,42.0,8,0.0,2,1.0,1.0,1011687.0,0.0
637,SPAIN,Male,42.0,8,0.0,2,1.0,1.0,1011687.0,0.0
467,SPAIN,Male,42.0,6,0.0,2,1.0,0.0,1011687.0,0.0
526,SPAIN,Male,42.0,5,0.0,1,1.0,0.0,1011687.0,1.0
599,SPAIN,Female,42.0,5,124993.28,2,1.0,0.0,1011687.0,0.0
829,SPAIN,Male,42.0,10,191665.21,1,1.0,1.0,1011687.0,0.0
710,SPAIN,Male,42.0,4,142880.28,2,1.0,0.0,1011687.0,0.0
521,SPAIN,Male,42.0,6,157624.93,1,1.0,0.0,1011687.0,0.0
602,SPAIN,Female,42.0,9,81272.13,3,1.0,1.0,1011687.0,1.0
699,SPAIN,Female,42.0,9,0.0,2,1.0,0.0,1011687.0,0.0
719,SPAIN,Male,42.0,7,0.0,2,1.0,1.0,1011687.0,0.0
613,SPAIN,Male,42.0,8,177069.23,2,0.0,1.0,1011687.0,0.0
749,SPAIN,Female,42.0,1,0.0,2,0.0,1.0,1011687.0,0.0
652,SPAIN,Female,42.0,3,0.0,2,1.0,0.0,1011687.0,0.0
663,SPAIN,Male,42.0,4,107874.29,3,1.0,1.0,1011687.0,1.0
679,SPAIN,Female,42.0,3,0.0,1,1.0,0.0,1011687.0,1.0
585,SPAIN,Female,42.0,2,161382.08,1,1.0,0.0,1011687.0,0.0
686,SPAIN,Female,42.0,2,0.0,1,1.0,0.0,1011687.0,1.0
712,SPAIN,Male,42.0,3,81643.76,2,1.0,1.0,1011687.0,0.0
709,SPAIN,Female,42.0,6,0.0,1,1.0,0.0,1011687.0,1.0
676,SPAIN,Female,42.0,1,142876.08,1,1.0,0.0,1011687.0,0.0
537,SPAIN,Female,42.0,8,160982.07,1,1.0,1.0,1011687.0,1.0
644,SPAIN,Male,42.0,5,105163.75,1,1.0,1.0,1011687.0,0.0
579,SPAIN,Female,42.0,3,137560.38,2,1.0,1.0,1011687.0,0.0
605,SPAIN,Male,42.0,2,0.0,2,1.0,0.0,1011687.0,0.0
651,SPAIN,Female,42.0,4,0.0,1,1.0,0.0,1011687.0,1.0
628,SPAIN,Female,42.0,1,0.0,2,1.0,1.0,1011687.0,0.0
739,SPAIN,Male,42.0,6,0.0,2,0.0,1.0,1011687.0,0.0
598,SPAIN,Female,42.0,2,0.0,2,1.0,0.0,1011687.0,0.0
639,SPAIN,Female,42.0,9,147737.03,1,1.0,1.0,1011687.0,0.0
838,SPAIN,Male,42.0,7,95010.92,1,0.0,0.0,1011687.0,0.0
659,SPAIN,Male,42.0,2,0.0,1,0.0,0.0,1011687.0,0.0
512,SPAIN,Male,42.0,6,153590.73,2,1.0,0.0,1011687.0,0.0
698,SPAIN,Female,42.0,5,0.0,1,1.0,1.0,1011687.0,1.0
637,SPAIN,Female,42.0,3,0.0,1,1.0,0.0,1011687.0,1.0
609,SPAIN,Female,42.0,5,0.0,2,1.0,1.0,1011687.0,0.0
639,SPAIN,Male,42.0,6,0.0,2,1.0,0.0,1011687.0,0.0
523,SPAIN,Female,42.0,1,0.0,1,0.0,0.0,1011687.0,1.0
627,SPAIN,Female,42.0,5,57530.06,2,1.0,0.0,1011687.0,0.0
676,SPAIN,Female,42.0,4,0.0,1,1.0,0.0,1011687.0,0.0
367,SPAIN,Male,42.0,3,0.0,2,1.0,1.0,1011687.0,0.0
758,SPAIN,Female,42.0,5,0.0,2,0.0,1.0,1011687.0,0.0
724,SPAIN,Male,42.0,1,0.0,2,1.0,0.0,1011687.0,0.0
678,SPAIN,Female,42.0,2,134378.89,1,1.0,1.0,1011687.0,0.0
703,SPAIN,Female,42.0,7,0.0,2,1.0,0.0,1011687.0,0.0
618,SPAIN,Male,42.0,8,153572.31,1,1.0,1.0,1011687.0,0.0
688,SPAIN,Male,42.0,2,80764.03,2,1.0,0.0,1011687.0,0.0
591,SPAIN,Male,42.0,3,0.0,2,1.0,1.0,1011687.0,0.0
604,SPAIN,Male,42.0,2,0.0,2,0.0,0.0,1011687.0,0.0
684,SPAIN,Female,42.0,4,0.0,1,1.0,0.0,1011687.0,0.0
552,SPAIN,Male,42.0,3,0.0,2,0.0,0.0,1011687.0,1.0
684,SPAIN,Male,42.0,5,0.0,1,0.0,1.0,1011687.0,0.0
850,SPAIN,Female,42.0,8,0.0,1,1.0,1.0,1011687.0,1.0
665,SPAIN,Female,42.0,2,156371.61,2,1.0,1.0,1011687.0,0.0
716,SPAIN,Male,42.0,8,0.0,2,0.0,0.0,1011687.0,0.0
